PositionX, PositionY, is_walkable, is_shootable,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility
29, 20, 1, 1, 25, 29, 31, 61, 41, 33, 25, 25, 74
29, 21, 1, 1, 26, 30, 30, 60, 40, 32, 26, 26, 75
29, 22, 1, 1, 27, 31, 29, 59, 39, 31, 27, 27, 74
29, 23, 1, 1, 28, 32, 28, 58, 38, 30, 28, 28, 74
29, 24, 1, 1, 29, 33, 27, 57, 37, 29, 29, 29, 74
29, 25, 1, 1, 30, 34, 26, 56, 36, 28, 30, 30, 73
29, 26, 1, 1, 31, 35, 27, 57, 35, 27, 31, 31, 72
29, 27, 1, 1, 32, 36, 28, 58, 34, 26, 32, 32, 71
29, 28, 1, 1, 33, 37, 29, 59, 33, 25, 33, 33, 69
29, 29, 1, 1, 34, 38, 30, 60, 32, 24, 34, 34, 66
29, 30, 1, 1, 35, 39, 31, 61, 31, 23, 35, 35, 64
29, 31, 1, 1, 36, 40, 32, 62, 30, 22, 36, 36, 64
29, 32, 1, 1, 37, 41, 33, 63, 29, 21, 37, 37, 65
29, 33, 1, 1, 38, 42, 34, 64, 28, 20, 38, 38, 64
29, 34, 1, 1, 39, 43, 35, 65, 27, 19, 39, 39, 64
29, 35, 1, 1, 40, 44, 36, 66, 26, 18, 40, 40, 61
29, 36, 1, 1, 41, 45, 37, 67, 25, 17, 41, 41, 60
29, 37, 1, 1, 42, 46, 38, 68, 24, 16, 42, 42, 57
29, 38, 1, 1, 43, 47, 39, 69, 23, 15, 43, 43, 54
29, 39, 1, 1, 44, 48, 40, 70, 22, 14, 44, 44, 50
29, 40, 1, 1, 45, 49, 41, 71, 21, 13, 45, 45, 45
29, 41, 1, 1, 46, 50, 42, 72, 20, 12, 46, 46, 34
29, 42, 1, 1, 47, 51, 43, 73, 19, 11, 47, 47, 21
29, 43, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
29, 44, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
29, 45, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
29, 46, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
29, 47, 1, 1, 52, 56, 48, 78, 24, 16, 52, 52, 20
29, 48, 1, 1, 53, 57, 49, 79, 25, 17, 53, 53, 24
29, 49, 1, 1, 54, 58, 50, 80, 26, 18, 54, 54, 26
30, 0, 1, 1, 20, 24, 52, 80, 60, 52, 20, 20, 30
30, 1, 1, 1, 19, 23, 51, 79, 59, 51, 19, 19, 30
30, 2, 1, 1, 18, 22, 50, 78, 58, 50, 18, 18, 30
30, 3, 1, 1, 17, 21, 49, 77, 57, 49, 17, 17, 29
30, 4, 1, 1, 16, 20, 48, 76, 56, 48, 16, 16, 28
30, 5, 1, 1, 15, 19, 47, 75, 55, 47, 15, 15, 21
30, 6, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
30, 7, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
30, 8, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
30, 9, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
30, 10, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
30, 11, 1, 1, 15, 19, 41, 69, 49, 41, 15, 15, 44
30, 12, 1, 1, 16, 20, 40, 68, 48, 40, 16, 16, 55
30, 13, 1, 1, 17, 21, 39, 67, 47, 39, 17, 17, 59
30, 14, 1, 1, 18, 22, 38, 66, 46, 38, 18, 18, 63
30, 15, 1, 1, 19, 23, 37, 65, 45, 37, 19, 19, 64
30, 16, 1, 1, 20, 24, 36, 64, 44, 36, 20, 20, 66
30, 17, 1, 1, 21, 25, 35, 63, 43, 35, 21, 21, 68
30, 18, 1, 1, 22, 26, 34, 62, 42, 34, 22, 22, 69
30, 19, 1, 1, 23, 27, 33, 61, 41, 33, 23, 23, 71
30, 20, 1, 1, 24, 28, 32, 60, 40, 32, 24, 24, 73
30, 21, 1, 1, 25, 29, 31, 59, 39, 31, 25, 25, 73
30, 22, 1, 1, 26, 30, 30, 58, 38, 30, 26, 26, 73
30, 23, 1, 1, 27, 31, 29, 57, 37, 29, 27, 27, 73
30, 24, 1, 1, 28, 32, 28, 56, 36, 28, 28, 28, 73
30, 25, 1, 1, 29, 33, 27, 55, 35, 27, 29, 29, 72
30, 26, 1, 1, 30, 34, 28, 56, 34, 26, 30, 30, 70
30, 27, 1, 1, 31, 35, 29, 57, 33, 25, 31, 31, 69
30, 28, 1, 1, 32, 36, 30, 58, 32, 24, 32, 32, 66
30, 29, 1, 1, 33, 37, 31, 59, 31, 23, 33, 33, 62
30, 30, 1, 1, 34, 38, 32, 60, 30, 22, 34, 34, 60
30, 31, 1, 1, 35, 39, 33, 61, 29, 21, 35, 35, 58
30, 32, 1, 1, 36, 40, 34, 62, 28, 20, 36, 36, 60
30, 33, 1, 1, 37, 41, 35, 63, 27, 19, 37, 37, 61
30, 34, 1, 1, 38, 42, 36, 64, 26, 18, 38, 38, 60
30, 35, 1, 1, 39, 43, 37, 65, 25, 17, 39, 39, 58
30, 36, 1, 1, 40, 44, 38, 66, 24, 16, 40, 40, 57
30, 37, 1, 1, 41, 45, 39, 67, 23, 15, 41, 41, 53
30, 38, 1, 1, 42, 46, 40, 68, 22, 14, 42, 42, 50
30, 39, 1, 1, 43, 47, 41, 69, 21, 13, 43, 43, 46
30, 40, 1, 1, 44, 48, 42, 70, 20, 12, 44, 44, 42
30, 41, 1, 1, 45, 49, 43, 71, 19, 11, 45, 45, 37
30, 42, 1, 1, 46, 50, 44, 72, 18, 10, 46, 46, 31
30, 43, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
30, 44, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
30, 45, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
30, 46, 1, 1, 50, 54, 50, 76, 22, 14, 50, 50, 15
30, 47, 1, 1, 51, 55, 49, 77, 23, 15, 51, 51, 21
30, 48, 1, 1, 52, 56, 50, 78, 24, 16, 52, 52, 23
30, 49, 1, 1, 53, 57, 51, 79, 25, 17, 53, 53, 25
31, 0, 1, 1, 19, 23, 53, 79, 59, 51, 19, 19, 27
31, 1, 1, 1, 18, 22, 52, 78, 58, 50, 18, 18, 28
31, 2, 1, 1, 17, 21, 51, 77, 57, 49, 17, 17, 28
31, 3, 1, 1, 16, 20, 50, 76, 56, 48, 16, 16, 27
31, 4, 1, 1, 15, 19, 49, 75, 55, 47, 15, 15, 25
31, 5, 1, 1, 14, 18, 48, 74, 54, 46, 14, 14, 21
31, 6, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
31, 7, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
31, 8, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
31, 9, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
31, 10, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
31, 11, 1, 1, 14, 18, 42, 68, 48, 40, 14, 14, 42
31, 12, 1, 1, 15, 19, 41, 67, 47, 39, 15, 15, 51
31, 13, 1, 1, 16, 20, 40, 66, 46, 38, 16, 16, 57
31, 14, 1, 1, 17, 21, 39, 65, 45, 37, 17, 17, 60
31, 15, 1, 1, 18, 22, 38, 64, 44, 36, 18, 18, 62
31, 16, 1, 1, 19, 23, 37, 63, 43, 35, 19, 19, 64
31, 17, 1, 1, 20, 24, 36, 62, 42, 34, 20, 20, 65
31, 18, 1, 1, 21, 25, 35, 61, 41, 33, 21, 21, 68
31, 19, 1, 1, 22, 26, 34, 60, 40, 32, 22, 22, 69
31, 20, 1, 1, 23, 27, 33, 59, 39, 31, 23, 23, 71
31, 21, 1, 1, 24, 28, 32, 58, 38, 30, 24, 24, 72
31, 22, 1, 1, 25, 29, 31, 57, 37, 29, 25, 25, 71
31, 23, 1, 1, 26, 30, 30, 56, 36, 28, 26, 26, 72
31, 24, 1, 1, 27, 31, 29, 55, 35, 27, 27, 27, 71
31, 25, 1, 1, 28, 32, 28, 54, 34, 26, 28, 28, 70
31, 26, 1, 1, 29, 33, 29, 55, 33, 25, 29, 29, 68
31, 27, 1, 1, 30, 34, 30, 56, 32, 24, 30, 30, 66
31, 28, 1, 1, 31, 35, 31, 57, 31, 23, 31, 31, 61
31, 29, 1, 1, 32, 36, 32, 58, 30, 22, 32, 32, 56
31, 30, 1, 1, 33, 37, 33, 59, 29, 21, 33, 33, 52
31, 31, 1, 1, 34, 38, 34, 60, 28, 20, 34, 34, 50
31, 32, 1, 1, 35, 39, 35, 61, 27, 19, 35, 35, 53
31, 33, 1, 1, 36, 40, 36, 62, 26, 18, 36, 36, 57
31, 34, 1, 1, 37, 41, 37, 63, 25, 17, 37, 37, 56
31, 35, 1, 1, 38, 42, 38, 64, 24, 16, 38, 38, 56
31, 36, 1, 1, 39, 43, 39, 65, 23, 15, 39, 39, 53
31, 37, 1, 1, 40, 44, 40, 66, 22, 14, 40, 40, 49
31, 38, 1, 1, 41, 45, 41, 67, 21, 13, 41, 41, 46
31, 39, 1, 1, 42, 46, 42, 68, 20, 12, 42, 42, 41
31, 40, 1, 1, 43, 47, 43, 69, 19, 11, 43, 43, 38
31, 41, 1, 1, 44, 48, 44, 70, 18, 10, 44, 44, 37
31, 42, 1, 1, 45, 49, 45, 71, 17, 9, 45, 45, 34
31, 43, 1, 1, 46, 50, 46, 72, 18, 10, 46, 46, 31
31, 44, 1, 1, 47, 51, 47, 73, 19, 11, 47, 47, 24
31, 45, 1, 1, 48, 52, 48, 74, 20, 12, 48, 48, 22
31, 46, 1, 1, 49, 53, 49, 75, 21, 13, 49, 49, 22
31, 47, 1, 1, 50, 54, 50, 76, 22, 14, 50, 50, 24
31, 48, 1, 1, 51, 55, 51, 77, 23, 15, 51, 51, 24
31, 49, 1, 1, 52, 56, 52, 78, 24, 16, 52, 52, 24
32, 0, 1, 1, 18, 22, 54, 78, 58, 50, 18, 18, 26
32, 1, 1, 1, 17, 21, 53, 77, 57, 49, 17, 17, 26
32, 2, 1, 1, 16, 20, 52, 76, 56, 48, 16, 16, 26
32, 3, 1, 1, 15, 19, 51, 75, 55, 47, 15, 15, 25
32, 4, 1, 1, 14, 18, 50, 74, 54, 46, 14, 14, 24
32, 5, 1, 1, 13, 17, 49, 73, 53, 45, 13, 13, 22
32, 6, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
32, 7, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
32, 8, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
32, 9, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
32, 10, 1, 1, 12, 16, 44, 68, 48, 40, 12, 12, 34
32, 11, 1, 1, 13, 17, 43, 67, 47, 39, 13, 13, 41
32, 12, 1, 1, 14, 18, 42, 66, 46, 38, 14, 14, 47
32, 13, 1, 1, 15, 19, 41, 65, 45, 37, 15, 15, 53
32, 14, 1, 1, 16, 20, 40, 64, 44, 36, 16, 16, 57
32, 15, 1, 1, 17, 21, 39, 63, 43, 35, 17, 17, 59
32, 16, 1, 1, 18, 22, 38, 62, 42, 34, 18, 18, 61
32, 17, 1, 1, 19, 23, 37, 61, 41, 33, 19, 19, 63
32, 18, 1, 1, 20, 24, 36, 60, 40, 32, 20, 20, 65
32, 19, 1, 1, 21, 25, 35, 59, 39, 31, 21, 21, 67
32, 20, 1, 1, 22, 26, 34, 58, 38, 30, 22, 22, 69
32, 21, 1, 1, 23, 27, 33, 57, 37, 29, 23, 23, 69
32, 22, 1, 1, 24, 28, 32, 56, 36, 28, 24, 24, 68
32, 23, 1, 1, 25, 29, 31, 55, 35, 27, 25, 25, 69
32, 24, 1, 1, 26, 30, 30, 54, 34, 26, 26, 26, 69
32, 25, 1, 1, 27, 31, 29, 53, 33, 25, 27, 27, 67
32, 26, 1, 1, 28, 32, 30, 54, 32, 24, 28, 28, 63
32, 27, 1, 1, 29, 33, 31, 55, 31, 23, 29, 29, 57
32, 28, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
32, 29, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
32, 30, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
32, 31, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
32, 32, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
32, 33, 1, 1, 37, 41, 37, 61, 25, 17, 37, 37, 49
32, 34, 1, 1, 38, 42, 38, 62, 24, 16, 38, 38, 52
32, 35, 1, 1, 39, 43, 39, 63, 23, 15, 39, 39, 52
32, 36, 1, 1, 40, 44, 40, 64, 22, 14, 40, 40, 48
32, 37, 1, 1, 41, 45, 41, 65, 21, 13, 41, 41, 44
32, 38, 1, 1, 42, 46, 42, 66, 20, 12, 42, 42, 37
32, 39, 1, 1, 43, 47, 43, 67, 19, 11, 43, 43, 35
32, 40, 1, 1, 44, 48, 44, 68, 18, 10, 44, 44, 34
32, 41, 1, 1, 45, 49, 45, 69, 17, 9, 45, 45, 35
32, 42, 1, 1, 46, 50, 46, 70, 16, 8, 46, 46, 35
32, 43, 1, 1, 47, 51, 47, 71, 17, 9, 47, 47, 33
32, 44, 1, 1, 48, 52, 48, 72, 18, 10, 48, 48, 32
32, 45, 1, 1, 49, 53, 49, 73, 19, 11, 49, 49, 29
32, 46, 1, 1, 50, 54, 50, 74, 20, 12, 50, 50, 27
32, 47, 1, 1, 51, 55, 51, 75, 21, 13, 51, 51, 26
32, 48, 1, 1, 52, 56, 52, 76, 22, 14, 52, 52, 25
32, 49, 1, 1, 53, 57, 53, 77, 23, 15, 53, 53, 23
33, 0, 1, 1, 17, 21, 55, 77, 57, 49, 17, 17, 24
33, 1, 1, 1, 16, 20, 54, 76, 56, 48, 16, 16, 24
33, 2, 1, 1, 15, 19, 53, 75, 55, 47, 15, 15, 24
33, 3, 1, 1, 14, 18, 52, 74, 54, 46, 14, 14, 24
33, 4, 1, 1, 13, 17, 51, 73, 53, 45, 13, 13, 24
33, 5, 1, 1, 12, 16, 50, 72, 52, 44, 12, 12, 25
33, 6, 1, 1, 11, 15, 49, 71, 51, 43, 11, 11, 22
33, 7, 1, 1, 10, 14, 48, 70, 50, 42, 10, 10, 21
33, 8, 1, 1, 9, 13, 47, 69, 49, 41, 9, 9, 24
33, 9, 1, 1, 10, 14, 46, 68, 48, 40, 10, 10, 33
33, 10, 1, 1, 11, 15, 45, 67, 47, 39, 11, 11, 37
33, 11, 1, 1, 12, 16, 44, 66, 46, 38, 12, 12, 40
33, 12, 1, 1, 13, 17, 43, 65, 45, 37, 13, 13, 42
33, 13, 1, 1, 14, 18, 42, 64, 44, 36, 14, 14, 47
33, 14, 1, 1, 15, 19, 41, 63, 43, 35, 15, 15, 53
33, 15, 1, 1, 16, 20, 40, 62, 42, 34, 16, 16, 56
33, 16, 1, 1, 17, 21, 39, 61, 41, 33, 17, 17, 57
33, 17, 1, 1, 18, 22, 38, 60, 40, 32, 18, 18, 60
33, 18, 1, 1, 19, 23, 37, 59, 39, 31, 19, 19, 61
33, 19, 1, 1, 20, 24, 36, 58, 38, 30, 20, 20, 64
33, 20, 1, 1, 21, 25, 35, 57, 37, 29, 21, 21, 65
33, 21, 1, 1, 22, 26, 34, 56, 36, 28, 22, 22, 65
33, 22, 1, 1, 23, 27, 33, 55, 35, 27, 23, 23, 65
33, 23, 1, 1, 24, 28, 32, 54, 34, 26, 24, 24, 64
33, 24, 1, 1, 25, 29, 31, 53, 33, 25, 25, 25, 64
33, 25, 1, 1, 26, 30, 30, 52, 32, 24, 26, 26, 62
33, 26, 1, 1, 27, 31, 31, 53, 31, 23, 27, 27, 58
33, 27, 1, 1, 28, 32, 32, 54, 30, 22, 28, 28, 45
33, 28, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
33, 29, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
33, 30, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
33, 31, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
33, 32, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
33, 33, 1, 1, 36, 40, 38, 60, 24, 16, 36, 36, 39
33, 34, 1, 1, 37, 41, 39, 61, 23, 15, 37, 37, 47
33, 35, 1, 1, 38, 42, 40, 62, 22, 14, 38, 38, 46
33, 36, 1, 1, 39, 43, 41, 63, 23, 15, 39, 39, 39
33, 37, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
33, 38, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
33, 39, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
33, 40, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
33, 41, 1, 1, 46, 50, 46, 70, 16, 8, 46, 46, 27
33, 42, 1, 1, 47, 51, 47, 69, 15, 7, 47, 47, 35
33, 43, 1, 1, 48, 52, 48, 70, 16, 8, 48, 48, 35
33, 44, 1, 1, 49, 53, 49, 71, 17, 9, 49, 49, 35
33, 45, 1, 1, 50, 54, 50, 72, 18, 10, 50, 50, 33
33, 46, 1, 1, 51, 55, 51, 73, 19, 11, 51, 51, 31
33, 47, 1, 1, 52, 56, 52, 74, 20, 12, 52, 52, 28
33, 48, 1, 1, 53, 57, 53, 75, 21, 13, 53, 53, 24
33, 49, 1, 1, 54, 58, 54, 76, 22, 14, 54, 54, 23
34, 0, 1, 1, 16, 20, 56, 76, 56, 48, 16, 16, 22
34, 1, 1, 1, 15, 19, 55, 75, 55, 47, 15, 15, 23
34, 2, 1, 1, 14, 18, 54, 74, 54, 46, 14, 14, 23
34, 3, 1, 1, 13, 17, 53, 73, 53, 45, 13, 13, 22
34, 4, 1, 1, 12, 16, 52, 72, 52, 44, 12, 12, 22
34, 5, 1, 1, 11, 15, 51, 71, 51, 43, 11, 11, 24
34, 6, 1, 1, 10, 14, 50, 70, 50, 42, 10, 10, 27
34, 7, 1, 1, 9, 13, 49, 69, 49, 41, 9, 9, 28
34, 8, 1, 1, 8, 12, 48, 68, 48, 40, 8, 8, 31
34, 9, 1, 1, 9, 13, 47, 67, 47, 39, 9, 9, 35
34, 10, 1, 1, 10, 14, 46, 66, 46, 38, 10, 10, 36
34, 11, 1, 1, 11, 15, 45, 65, 45, 37, 11, 11, 36
34, 12, 1, 1, 12, 16, 44, 64, 44, 36, 12, 12, 37
34, 13, 1, 1, 13, 17, 43, 63, 43, 35, 13, 13, 40
34, 14, 1, 1, 14, 18, 42, 62, 42, 34, 14, 14, 48
34, 15, 1, 1, 15, 19, 41, 61, 41, 33, 15, 15, 52
34, 16, 1, 1, 16, 20, 40, 60, 40, 32, 16, 16, 53
34, 17, 1, 1, 17, 21, 39, 59, 39, 31, 17, 17, 56
34, 18, 1, 1, 18, 22, 38, 58, 38, 30, 18, 18, 58
34, 19, 1, 1, 19, 23, 37, 57, 37, 29, 19, 19, 59
34, 20, 1, 1, 20, 24, 36, 56, 36, 28, 20, 20, 60
34, 21, 1, 1, 21, 25, 35, 55, 35, 27, 21, 21, 60
34, 22, 1, 1, 22, 26, 34, 54, 34, 26, 22, 22, 60
34, 23, 1, 1, 23, 27, 33, 53, 33, 25, 23, 23, 59
34, 24, 1, 1, 24, 28, 32, 52, 32, 24, 24, 24, 58
34, 25, 1, 1, 25, 29, 31, 51, 31, 23, 25, 25, 57
34, 26, 1, 1, 26, 30, 32, 52, 30, 22, 26, 26, 53
34, 27, 1, 1, 27, 31, 33, 53, 29, 21, 27, 27, 45
34, 28, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
34, 29, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
34, 30, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
34, 31, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
34, 32, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
34, 33, 1, 1, 35, 39, 39, 59, 23, 15, 35, 35, 41
34, 34, 1, 1, 36, 40, 40, 60, 22, 14, 36, 36, 44
34, 35, 1, 1, 37, 41, 41, 61, 21, 13, 37, 37, 41
34, 36, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
34, 37, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
34, 38, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
34, 39, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
34, 40, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
34, 41, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
34, 42, 1, 1, 48, 52, 48, 68, 14, 6, 48, 48, 31
34, 43, 1, 1, 49, 53, 49, 69, 15, 7, 49, 49, 35
34, 44, 1, 1, 50, 54, 50, 70, 16, 8, 50, 50, 36
34, 45, 1, 1, 51, 55, 51, 71, 17, 9, 51, 51, 35
34, 46, 1, 1, 52, 56, 52, 72, 18, 10, 52, 52, 32
34, 47, 1, 1, 53, 57, 53, 73, 19, 11, 53, 53, 28
34, 48, 1, 1, 54, 58, 54, 74, 20, 12, 54, 54, 24
34, 49, 1, 1, 55, 59, 55, 75, 21, 13, 55, 55, 17
35, 0, 1, 1, 15, 19, 57, 75, 57, 49, 15, 15, 21
35, 1, 1, 1, 14, 18, 56, 74, 56, 48, 14, 14, 21
35, 2, 1, 1, 13, 17, 55, 73, 55, 47, 13, 13, 21
35, 3, 1, 1, 12, 16, 54, 72, 54, 46, 12, 12, 21
35, 4, 1, 1, 11, 15, 53, 71, 53, 45, 11, 11, 21
35, 5, 1, 1, 10, 14, 52, 70, 52, 44, 10, 10, 22
35, 6, 1, 1, 9, 13, 51, 69, 51, 43, 9, 9, 27
35, 7, 1, 1, 8, 12, 50, 68, 50, 42, 8, 8, 32
35, 8, 1, 1, 7, 11, 49, 67, 49, 41, 7, 7, 33
35, 9, 1, 1, 8, 12, 48, 66, 48, 40, 8, 8, 35
35, 10, 1, 1, 9, 13, 47, 67, 47, 39, 9, 9, 31
35, 11, 1, 1, 10, 14, 46, 66, 46, 38, 10, 10, 25
35, 12, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
35, 13, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
35, 14, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
35, 15, 1, 1, 14, 18, 42, 60, 40, 32, 14, 14, 44
35, 16, 1, 1, 15, 19, 41, 59, 39, 31, 15, 15, 47
35, 17, 1, 1, 16, 20, 40, 58, 38, 30, 16, 16, 51
35, 18, 1, 1, 17, 21, 39, 57, 37, 29, 17, 17, 54
35, 19, 1, 1, 18, 22, 38, 56, 36, 28, 18, 18, 55
35, 20, 1, 1, 19, 23, 37, 55, 35, 27, 19, 19, 55
35, 21, 1, 1, 20, 24, 36, 54, 34, 26, 20, 20, 52
35, 22, 1, 1, 21, 25, 35, 53, 33, 25, 21, 21, 48
35, 23, 1, 1, 22, 26, 34, 52, 32, 24, 22, 22, 52
35, 24, 1, 1, 23, 27, 33, 51, 31, 23, 23, 23, 53
35, 25, 1, 1, 24, 28, 32, 50, 30, 22, 24, 24, 53
35, 26, 1, 1, 25, 29, 33, 51, 29, 21, 25, 25, 50
35, 27, 1, 1, 26, 30, 34, 52, 28, 20, 26, 26, 47
35, 28, 1, 1, 27, 31, 35, 53, 27, 19, 27, 27, 36
35, 29, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
35, 30, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
35, 31, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
35, 32, 1, 1, 33, 37, 41, 57, 23, 15, 33, 33, 35
35, 33, 1, 1, 34, 38, 40, 58, 22, 14, 34, 34, 44
35, 34, 1, 1, 35, 39, 41, 59, 21, 13, 35, 35, 45
35, 35, 1, 1, 36, 40, 42, 60, 20, 12, 36, 36, 39
35, 36, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
35, 37, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
35, 38, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
35, 39, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
35, 40, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
35, 41, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
35, 42, 1, 1, 47, 51, 49, 67, 13, 5, 47, 47, 28
35, 43, 1, 1, 48, 52, 50, 68, 14, 6, 48, 48, 37
35, 44, 1, 1, 49, 53, 51, 69, 15, 7, 49, 49, 37
35, 45, 1, 1, 50, 54, 52, 70, 16, 8, 50, 50, 37
35, 46, 1, 1, 51, 55, 53, 71, 17, 9, 51, 51, 32
35, 47, 1, 1, 52, 56, 54, 72, 18, 10, 52, 52, 26
35, 48, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
35, 49, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
36, 0, 1, 1, 14, 18, 58, 74, 58, 50, 14, 14, 20
36, 1, 1, 1, 13, 17, 57, 73, 57, 49, 13, 13, 19
36, 2, 1, 1, 14, 18, 56, 74, 56, 48, 14, 14, 18
36, 3, 1, 1, 13, 17, 55, 73, 55, 47, 13, 13, 15
36, 4, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
36, 5, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
36, 6, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
36, 7, 1, 1, 7, 11, 51, 67, 51, 43, 7, 7, 31
